time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-10_12-00, 016, 16, trial, incompatible, red, red, 0, 0.672388420631
2015-11-10_12-00, 016, 16, trial, compatible, red, red, 0, 0.595488919736
2015-11-10_12-00, 016, 16, trial, incompatible, green, green, 0, 0.727117830813
2015-11-10_12-00, 016, 16, trial, compatible, black, black, 0, 0.471053110876
2015-11-10_12-00, 016, 16, trial, incompatible, black, black, 0, 0.436813270908
2015-11-10_12-00, 016, 16, trial, compatible, green, green, 0, 0.581713778891
2015-11-10_12-00, 016, 16, trial, incompatible, black, black, 0, 0.665624631716
2015-11-10_12-00, 016, 16, trial, compatible, green, green, 0, 0.588662761778
2015-11-10_12-00, 016, 16, trial, compatible, blue, blue, 0, 0.429866583814
2015-11-10_12-00, 016, 16, trial, compatible, green, green, 0, 0.704503886778
2015-11-10_12-00, 016, 16, trial, compatible, blue, blue, 0, 0.701646007081
2015-11-10_12-00, 016, 16, trial, compatible, black, black, 0, 0.606051480863
2015-11-10_12-00, 016, 16, trial, compatible, red, red, 0, 0.466863671218
2015-11-10_12-00, 016, 16, trial, incompatible, red, red, 0, 0.572805719279
2015-11-10_12-00, 016, 16, trial, compatible, blue, blue, 0, 0.739637555502
2015-11-10_12-00, 016, 16, trial, incompatible, black, black, 0, 0.584859780614
2015-11-10_12-00, 016, 16, trial, incompatible, black, black, 0, 0.538308367859
2015-11-10_12-00, 016, 16, trial, compatible, blue, blue, 0, 0.630586621037
2015-11-10_12-00, 016, 16, trial, incompatible, blue, blue, 0, 0.70448666833
2015-11-10_12-00, 016, 16, trial, incompatible, blue, blue, 0, 0.582648166655
2015-11-10_12-00, 016, 16, trial, incompatible, green, green, 0, 0.666345128098
2015-11-10_12-00, 016, 16, trial, incompatible, black, black, 0, 0.500117468076
2015-11-10_12-00, 016, 16, trial, incompatible, green, green, 0, 0.710337879513
2015-11-10_12-00, 016, 16, trial, compatible, red, red, 0, 0.626387615575
2015-11-10_12-00, 016, 16, trial, compatible, black, black, 0, 0.550290111714
2015-11-10_12-00, 016, 16, trial, incompatible, red, red, 0, 0.660757167849
