time, participant, keyorder, session, condition, correct, response, error, RT
2015-11-19_10-05, 030, 06, trial, incompatible, red, red, 0, 0.743682956926
2015-11-19_10-05, 030, 06, trial, compatible, black, black, 0, 0.633966003769
2015-11-19_10-05, 030, 06, trial, incompatible, red, red, 0, 0.516414803761
2015-11-19_10-05, 030, 06, trial, incompatible, red, red, 0, 0.470225079155
2015-11-19_10-05, 030, 06, trial, compatible, black, black, 0, 0.55199280665
2015-11-19_10-05, 030, 06, trial, incompatible, green, green, 0, 0.631273089028
2015-11-19_10-05, 030, 06, trial, incompatible, black, black, 0, 0.667633942664
2015-11-19_10-05, 030, 06, trial, compatible, black, black, 0, 0.520669593748
2015-11-19_10-05, 030, 06, trial, incompatible, red, red, 0, 0.58901139266
2015-11-19_10-05, 030, 06, trial, compatible, green, green, 0, 0.564186300112
2015-11-19_10-05, 030, 06, trial, incompatible, blue, blue, 0, 0.622140212931
2015-11-19_10-05, 030, 06, trial, compatible, black, black, 0, 0.7918359304
2015-11-19_10-05, 030, 06, trial, compatible, red, red, 0, 0.521820529744
2015-11-19_10-05, 030, 06, trial, incompatible, blue, blue, 0, 0.784750480672
2015-11-19_10-05, 030, 06, trial, compatible, red, red, 0, 0.51053232703
2015-11-19_10-05, 030, 06, trial, incompatible, red, red, 0, 0.403471939238
2015-11-19_10-05, 030, 06, trial, compatible, green, blue, 1, 0.851987641212
2015-11-19_10-05, 030, 06, trial, incompatible, black, black, 0, 0.594269425393
2015-11-19_10-05, 030, 06, trial, compatible, blue, blue, 0, 0.85283859921
2015-11-19_10-05, 030, 06, trial, incompatible, blue, blue, 0, 0.710069733405
2015-11-19_10-05, 030, 06, trial, compatible, red, red, 0, 0.62862876766
2015-11-19_10-05, 030, 06, trial, compatible, red, red, 0, 0.43688084101
2015-11-19_10-05, 030, 06, trial, compatible, green, green, 0, 1.1184893965
2015-11-19_10-05, 030, 06, trial, incompatible, green, green, 0, 0.403740924613
2015-11-19_10-05, 030, 06, trial, incompatible, black, black, 0, 0.620317387436
2015-11-19_10-05, 030, 06, trial, incompatible, blue, blue, 0, 0.666463492793
2015-11-19_10-05, 030, 06, trial, compatible, black, black, 0, 0.823343568552
2015-11-19_10-05, 030, 06, trial, incompatible, black, black, 0, 0.466807855291
2015-11-19_10-05, 030, 06, trial, compatible, blue, blue, 0, 0.697886188193
2015-11-19_10-05, 030, 06, trial, incompatible, blue, blue, 0, 0.542179240681
2015-11-19_10-05, 030, 06, trial, incompatible, green, green, 0, 0.542029634306
2015-11-19_10-05, 030, 06, trial, incompatible, black, black, 0, 0.772582623086
2015-11-19_10-05, 030, 06, trial, incompatible, green, green, 0, 0.858877186942
2015-11-19_10-05, 030, 06, trial, incompatible, green, green, 0, 0.395292182015
2015-11-19_10-05, 030, 06, trial, compatible, blue, blue, 0, 1.15926803838
2015-11-19_10-05, 030, 06, trial, compatible, red, red, 0, 0.515215657015
